hour,distance_km,route_deviation_m,unexpected_stop_s,nearby_safe_zone_count,nearby_police_or_hospital,community_reports_nearby,is_weekend,state,historical_crime_index,safety_score,high_risk
8,2.14,61.2,16.8,1,0,1,0,MAHARASHTRA,0.3375,77.1,0
12,3.94,24.9,38.7,4,1,2,0,TAMIL NADU,0.1505,95.4,0
3,6.82,135.0,4.6,2,0,1,0,MAHARASHTRA,0.3375,29.6,1
1,6.18,5.6,74.3,0,1,2,0,GUJARAT,0.2592,26.3,1
3,1.53,7.9,20.9,4,0,1,0,MADHYA PRADESH,0.3,72.9,0
1,0.85,37.7,14.0,1,0,0,0,DELHI,0.2655,64.5,0
18,2.04,145.2,7.8,3,0,0,0,UTTAR PRADESH,0.3015,100.0,0
14,6.86,34.2,18.8,0,1,1,0,UTTAR PRADESH,0.3015,65.5,0
4,4.27,118.4,17.7,2,1,1,0,MAHARASHTRA,0.3375,58.3,1
13,6.51,52.2,3.9,5,0,1,1,RAJASTHAN,0.442,92.4,0
11,3.15,12.4,3.0,1,1,1,0,TAMIL NADU,0.1505,84.7,0
2,4.85,117.4,2.5,2,0,0,0,UTTAR PRADESH,0.3015,60.1,0
23,4.88,12.9,5.7,1,0,1,0,MADHYA PRADESH,0.3,23.2,1
22,5.13,82.7,109.1,4,0,0,0,RAJASTHAN,0.442,46.8,1
18,3.92,2.8,1.2,2,1,0,1,UTTAR PRADESH,0.3015,96.2,0
19,2.14,18.8,29.5,2,1,1,0,MADHYA PRADESH,0.3,100.0,0
13,3.6,137.3,19.1,1,0,0,1,UTTAR PRADESH,0.3015,93.2,0
19,7.81,11.4,33.6,2,0,1,1,UTTAR PRADESH,0.3015,52.1,1
12,2.4,71.8,11.2,3,0,0,1,UTTAR PRADESH,0.3015,97.5,0
3,5.88,49.4,18.0,1,1,0,0,UTTAR PRADESH,0.3015,62.3,0
4,7.57,7.5,67.9,2,0,2,0,MADHYA PRADESH,0.3,32.5,1
20,4.66,47.7,10.5,0,1,4,0,UTTAR PRADESH,0.3015,48.9,1
10,4.07,31.2,10.6,1,1,0,1,MAHARASHTRA,0.3375,91.2,0
17,1.23,9.2,29.7,1,0,1,1,TAMIL NADU,0.1505,77.6,0
3,6.1,93.9,15.4,2,1,1,0,WEST BENGAL,1.0,41.9,1
10,7.32,10.8,6.5,3,1,1,0,MADHYA PRADESH,0.3,100.0,0
2,7.85,44.7,30.0,3,0,2,0,UTTAR PRADESH,0.3015,36.0,1
5,1.85,97.8,35.8,5,0,1,0,KERALA,0.4749,93.6,0
2,7.38,202.0,7.6,1,1,0,0,MAHARASHTRA,0.3375,56.5,1
4,3.15,123.3,18.2,2,0,1,0,UTTAR PRADESH,0.3015,43.5,1
14,5.07,149.3,3.4,2,0,0,0,HARYANA,0.2359,81.3,0
0,2.02,194.6,41.2,1,1,1,0,TAMIL NADU,0.1505,47.3,1
4,2.21,80.3,22.1,1,1,3,0,MADHYA PRADESH,0.3,24.3,1
16,5.07,80.4,30.1,1,0,1,0,HARYANA,0.2359,78.1,0
3,4.03,27.1,11.0,1,1,0,1,RAJASTHAN,0.442,66.7,0
13,7.73,85.2,3.6,3,0,2,1,DELHI,0.2655,68.9,0
20,2.34,28.2,9.3,0,0,0,0,TAMIL NADU,0.1505,79.9,0
18,7.06,143.5,3.4,2,1,0,1,MAHARASHTRA,0.3375,99.2,0
2,3.85,48.9,0.2,2,0,0,0,UTTAR PRADESH,0.3015,55.3,1
3,1.34,13.3,41.5,2,1,0,1,RAJASTHAN,0.442,79.2,0
16,2.14,23.2,51.0,2,1,0,0,KERALA,0.4749,99.7,0
8,6.12,146.8,34.3,2,0,2,0,RAJASTHAN,0.442,69.2,0
10,6.67,19.5,3.3,1,0,0,1,UTTAR PRADESH,0.3015,93.2,0
11,0.6,148.0,18.0,2,1,1,1,TAMIL NADU,0.1505,92.7,0
13,3.46,21.1,29.0,4,1,1,0,KARNATAKA,0.2109,100.0,0
10,4.11,13.0,21.1,1,1,1,1,UTTAR PRADESH,0.3015,92.3,0
0,5.04,16.2,14.5,2,0,1,0,GUJARAT,0.2592,59.5,0
2,5.31,195.1,0.0,2,0,2,0,WEST BENGAL,1.0,26.6,1
0,6.7,110.8,10.7,4,1,0,0,DELHI,0.2655,74.2,0
6,2.41,6.2,10.3,3,1,0,1,RAJASTHAN,0.442,99.2,0
19,1.16,77.1,3.5,1,1,0,1,RAJASTHAN,0.442,75.8,0
23,1.74,0.8,29.5,3,0,1,0,TAMIL NADU,0.1505,77.2,0
11,7.51,15.6,15.6,3,0,1,0,UTTAR PRADESH,0.3015,97.0,0
0,4.51,172.8,36.2,2,0,1,1,WEST BENGAL,1.0,23.1,1
1,1.99,29.4,24.6,3,1,0,1,RAJASTHAN,0.442,72.0,0
19,6.35,209.9,15.7,2,0,0,0,GUJARAT,0.2592,61.3,0
8,4.82,76.6,9.6,3,0,1,1,HARYANA,0.2359,79.1,0
21,3.13,2.6,1.7,2,1,2,0,DELHI,0.2655,86.7,0
12,0.44,57.5,30.1,4,0,0,0,KERALA,0.4749,100.0,0
21,6.33,31.2,4.1,0,0,1,0,HARYANA,0.2359,61.5,0
3,5.82,19.7,27.8,2,1,0,1,MAHARASHTRA,0.3375,64.6,0
20,2.32,75.9,5.7,1,1,0,0,MAHARASHTRA,0.3375,89.4,0
13,2.35,100.9,37.7,5,0,0,0,HARYANA,0.2359,100.0,0
10,2.39,15.8,29.9,3,1,0,1,KERALA,0.4749,100.0,0
12,5.46,67.8,30.2,3,0,0,0,PUNJAB,0.1003,93.0,0
7,2.57,57.6,24.3,3,0,1,0,KARNATAKA,0.2109,88.9,0
14,2.69,29.5,23.8,3,1,1,0,UTTAR PRADESH,0.3015,100.0,0
18,3.2,41.0,9.7,1,0,2,0,KERALA,0.4749,71.4,0
19,7.85,49.0,39.0,0,1,0,0,KERALA,0.4749,82.7,0
23,3.84,27.8,4.5,1,0,1,0,TAMIL NADU,0.1505,61.7,0
9,3.21,0.4,3.8,0,1,3,1,DELHI,0.2655,59.7,0
18,3.92,26.0,5.8,1,0,1,0,MADHYA PRADESH,0.3,79.5,0
21,5.84,23.5,50.6,2,0,1,1,KERALA,0.4749,59.1,0
0,7.1,8.7,7.0,4,0,2,0,RAJASTHAN,0.442,48.5,1
11,7.93,20.7,37.3,1,0,1,0,DELHI,0.2655,70.7,0
16,4.04,201.7,44.0,2,0,3,1,RAJASTHAN,0.442,35.5,1
10,3.84,3.7,4.2,5,1,0,1,MAHARASHTRA,0.3375,100.0,0
2,2.84,61.2,15.3,3,1,0,1,RAJASTHAN,0.442,64.7,0
15,6.3,223.0,24.5,4,1,0,0,WEST BENGAL,1.0,96.7,0
9,5.35,26.0,5.7,3,1,1,1,UTTAR PRADESH,0.3015,90.9,0
14,3.1,31.1,16.7,1,0,0,0,KERALA,0.4749,81.8,0
0,4.29,24.2,49.9,1,0,1,0,MADHYA PRADESH,0.3,49.6,1
0,1.88,0.3,2.2,1,0,0,0,HARYANA,0.2359,61.6,0
14,5.64,37.1,29.3,2,1,0,0,UTTAR PRADESH,0.3015,99.1,0
23,2.24,24.6,9.1,6,0,1,0,RAJASTHAN,0.442,50.8,1
15,2.99,31.4,66.5,2,0,3,0,GUJARAT,0.2592,60.1,0
22,0.82,10.2,16.9,3,1,0,0,KARNATAKA,0.2109,71.4,0
20,1.99,25.6,16.7,4,0,2,0,WEST BENGAL,1.0,52.6,1
6,1.8,36.2,86.3,0,0,1,0,GUJARAT,0.2592,77.5,0
2,5.96,196.2,64.2,2,1,0,0,DELHI,0.2655,76.5,0
13,5.65,106.9,2.1,2,1,1,0,MADHYA PRADESH,0.3,79.4,0
14,4.44,44.3,11.8,1,0,1,0,PUNJAB,0.1003,84.7,0
18,3.28,7.4,101.6,2,1,1,0,KARNATAKA,0.2109,95.3,0
12,7.15,2.6,92.5,3,0,1,1,TAMIL NADU,0.1505,67.6,0
22,7.11,72.7,29.9,3,1,1,0,MAHARASHTRA,0.3375,42.9,1
20,4.94,33.0,8.0,2,0,3,0,RAJASTHAN,0.442,45.3,1
14,5.37,19.9,23.0,3,1,1,0,UTTAR PRADESH,0.3015,90.4,0
13,6.43,6.5,0.5,0,0,0,1,KARNATAKA,0.2109,100.0,0
0,5.87,58.3,15.5,4,0,3,0,KARNATAKA,0.2109,29.0,1
18,2.03,5.8,21.9,0,1,1,1,MAHARASHTRA,0.3375,97.9,0
16,4.18,5.3,24.4,4,0,1,0,MADHYA PRADESH,0.3,96.7,0
21,1.47,45.7,12.4,3,1,2,0,UTTAR PRADESH,0.3015,89.4,0
2,6.53,166.8,73.5,4,0,1,0,UTTAR PRADESH,0.3015,49.6,1
3,5.33,77.4,36.2,5,1,0,1,KERALA,0.4749,61.8,0
16,7.84,6.2,18.4,5,1,1,0,MAHARASHTRA,0.3375,84.6,0
11,1.35,77.0,17.2,2,0,3,0,UTTAR PRADESH,0.3015,80.9,0
14,4.23,67.0,29.0,2,1,0,1,WEST BENGAL,1.0,75.1,0
10,5.87,15.8,0.3,2,0,0,0,MAHARASHTRA,0.3375,91.2,0
15,6.98,17.1,5.7,4,0,0,1,KARNATAKA,0.2109,90.6,0
15,6.87,138.5,21.0,2,1,0,0,PUNJAB,0.1003,100.0,0
4,1.86,40.8,7.1,0,0,0,0,MADHYA PRADESH,0.3,48.2,1
18,7.86,34.9,5.7,3,1,1,0,MADHYA PRADESH,0.3,100.0,0
11,7.86,18.5,12.6,2,0,3,0,MAHARASHTRA,0.3375,52.0,1
13,7.76,126.7,24.8,2,1,1,0,MADHYA PRADESH,0.3,83.3,0
14,5.02,41.8,6.3,3,1,0,1,UTTAR PRADESH,0.3015,85.4,0
17,6.71,79.3,6.7,3,1,1,0,RAJASTHAN,0.442,100.0,0
7,0.89,4.0,20.8,1,0,0,0,DELHI,0.2655,89.0,0
0,2.27,68.8,87.6,1,0,2,1,MAHARASHTRA,0.3375,36.0,1
4,1.01,61.5,19.4,2,1,1,0,WEST BENGAL,1.0,41.8,1
23,4.19,83.7,4.5,3,0,4,0,RAJASTHAN,0.442,24.4,1
5,7.73,40.7,1.3,0,0,0,0,DELHI,0.2655,83.0,0
5,5.3,55.7,19.6,3,1,1,0,UTTAR PRADESH,0.3015,95.0,0
20,3.85,205.6,29.6,3,0,1,0,MAHARASHTRA,0.3375,49.7,1
5,6.4,43.6,8.7,6,1,0,0,DELHI,0.2655,100.0,0
11,4.54,234.6,49.3,3,1,0,0,WEST BENGAL,1.0,76.6,0
8,3.82,71.0,48.3,4,1,0,1,KERALA,0.4749,100.0,0
15,5.15,81.3,62.1,2,0,0,0,UTTAR PRADESH,0.3015,78.4,0
14,4.24,30.6,20.2,2,0,1,0,KARNATAKA,0.2109,85.5,0
12,5.24,23.0,12.8,4,0,0,0,PUNJAB,0.1003,92.8,0
12,6.48,79.7,10.0,1,0,0,0,MADHYA PRADESH,0.3,85.3,0
20,3.86,100.9,29.7,2,1,0,1,TAMIL NADU,0.1505,85.1,0
13,3.5,92.3,11.4,2,1,1,0,MAHARASHTRA,0.3375,90.3,0
12,4.6,80.9,18.1,0,0,1,0,KARNATAKA,0.2109,89.2,0
21,7.27,40.5,14.2,1,1,1,0,HARYANA,0.2359,90.6,0
2,3.56,10.0,1.1,0,1,1,0,KARNATAKA,0.2109,50.7,1
20,6.83,6.2,33.9,0,1,1,0,KERALA,0.4749,72.8,0
4,5.05,49.0,8.0,2,1,0,0,MADHYA PRADESH,0.3,70.8,0
7,0.4,94.3,5.2,1,1,2,0,MADHYA PRADESH,0.3,85.2,0
0,3.97,70.0,96.6,6,1,1,1,UTTAR PRADESH,0.3015,61.2,0
13,1.92,17.4,6.5,1,1,1,0,KARNATAKA,0.2109,100.0,0
19,1.46,60.3,22.8,2,0,1,0,HARYANA,0.2359,85.1,0
9,2.11,56.3,1.4,2,1,1,0,TAMIL NADU,0.1505,100.0,0
15,5.79,306.4,12.3,1,0,0,0,UTTAR PRADESH,0.3015,79.2,0
9,5.13,9.0,1.0,1,0,0,1,WEST BENGAL,1.0,65.5,0
18,4.43,27.6,8.8,1,1,0,0,KARNATAKA,0.2109,100.0,0
23,4.11,43.8,9.4,2,0,0,0,KERALA,0.4749,50.3,1
17,3.3,7.5,3.7,4,1,1,0,UTTAR PRADESH,0.3015,100.0,0
8,7.13,182.8,19.1,1,1,0,0,RAJASTHAN,0.442,75.8,0
19,7.48,20.5,3.2,1,0,1,0,MAHARASHTRA,0.3375,55.6,1
0,6.19,118.6,23.6,1,1,0,0,RAJASTHAN,0.442,55.0,1
23,2.52,8.9,42.9,4,1,0,0,PUNJAB,0.1003,96.5,0
20,7.34,113.7,2.8,6,1,2,0,MAHARASHTRA,0.3375,87.8,0
15,6.61,118.6,5.2,1,0,1,0,WEST BENGAL,1.0,55.7,1
14,1.26,17.4,32.2,1,0,0,1,UTTAR PRADESH,0.3015,84.5,0
6,2.93,75.9,25.3,6,0,0,0,MAHARASHTRA,0.3375,100.0,0
10,2.82,13.0,32.4,0,0,1,0,PUNJAB,0.1003,78.1,0
2,5.92,71.1,11.8,0,0,0,0,WEST BENGAL,1.0,28.1,1
8,4.33,104.7,25.3,2,0,1,1,RAJASTHAN,0.442,49.8,1
14,2.36,2.7,2.6,2,1,0,0,UTTAR PRADESH,0.3015,100.0,0
8,2.08,76.8,11.6,2,0,2,0,PUNJAB,0.1003,74.0,0
18,3.82,53.0,0.7,4,1,0,0,PUNJAB,0.1003,100.0,0
20,5.43,199.8,0.9,8,0,0,1,UTTAR PRADESH,0.3015,84.4,0
13,4.22,64.8,1.4,3,0,1,0,MADHYA PRADESH,0.3,94.5,0
8,2.31,9.6,6.9,3,1,1,0,RAJASTHAN,0.442,91.3,0
7,5.07,23.1,30.6,3,1,0,0,MADHYA PRADESH,0.3,100.0,0
13,7.99,13.2,10.7,1,0,1,0,RAJASTHAN,0.442,82.3,0
17,1.66,50.9,28.2,2,0,1,0,GUJARAT,0.2592,94.3,0
3,4.37,115.8,3.2,3,0,0,1,KERALA,0.4749,48.4,1
10,3.19,25.0,29.2,8,1,1,0,UTTAR PRADESH,0.3015,93.8,0
10,1.98,109.5,5.3,2,1,1,0,WEST BENGAL,1.0,65.9,0
6,7.04,45.6,29.1,1,0,1,0,RAJASTHAN,0.442,78.2,0
5,7.67,65.0,15.3,3,0,0,0,MAHARASHTRA,0.3375,92.1,0
20,3.0,31.1,9.5,4,0,1,0,RAJASTHAN,0.442,68.3,0
10,2.97,3.9,14.4,2,1,1,0,UTTAR PRADESH,0.3015,100.0,0
13,1.01,15.9,10.3,2,0,1,1,PUNJAB,0.1003,81.6,0
0,5.06,10.2,37.6,1,1,0,0,RAJASTHAN,0.442,67.6,0
6,0.5,52.9,25.2,1,0,1,0,DELHI,0.2655,91.4,0
5,4.12,47.1,4.3,0,1,0,0,RAJASTHAN,0.442,100.0,0
7,1.48,91.6,8.4,1,1,0,0,WEST BENGAL,1.0,84.4,0
20,5.48,24.3,1.1,3,0,2,0,MAHARASHTRA,0.3375,66.6,0
13,7.45,76.9,23.4,1,0,2,0,KERALA,0.4749,58.5,1
21,0.98,26.5,14.3,3,1,0,0,UTTAR PRADESH,0.3015,97.1,0
10,6.29,22.1,11.4,3,0,0,0,UTTAR PRADESH,0.3015,90.3,0
18,6.7,88.5,5.2,3,0,0,1,KARNATAKA,0.2109,90.8,0
3,1.66,27.4,1.0,3,0,0,1,KARNATAKA,0.2109,74.6,0
19,7.4,44.5,33.8,2,1,0,1,TAMIL NADU,0.1505,100.0,0
14,5.08,12.0,36.6,0,1,1,0,RAJASTHAN,0.442,87.0,0
0,4.42,80.4,71.5,2,0,0,0,UTTAR PRADESH,0.3015,43.9,1
16,5.47,56.0,48.4,2,1,1,0,DELHI,0.2655,92.7,0
11,2.52,181.4,50.7,3,0,1,0,MADHYA PRADESH,0.3,69.5,0
0,0.5,73.0,9.8,3,0,0,1,MADHYA PRADESH,0.3,63.1,0
20,3.7,7.3,10.2,0,1,0,0,UTTAR PRADESH,0.3015,77.5,0
12,6.02,96.2,13.9,2,1,0,0,UTTAR PRADESH,0.3015,90.9,0
14,7.37,84.8,4.7,2,1,1,1,KERALA,0.4749,85.9,0
13,3.61,61.1,6.0,0,0,1,0,KARNATAKA,0.2109,72.6,0
2,2.33,41.8,8.6,3,1,3,0,RAJASTHAN,0.442,47.7,1
7,1.31,24.6,28.3,2,0,0,0,KERALA,0.4749,91.0,0
16,7.5,26.6,0.0,3,0,1,1,MADHYA PRADESH,0.3,73.3,0
8,2.08,2.2,0.7,1,1,3,0,MAHARASHTRA,0.3375,81.5,0
21,7.32,86.0,29.7,1,1,0,0,MAHARASHTRA,0.3375,90.9,0
7,1.71,49.6,1.8,1,0,0,0,KARNATAKA,0.2109,99.9,0
11,0.44,42.4,5.9,0,0,2,1,MAHARASHTRA,0.3375,78.3,0
10,2.03,34.2,0.2,2,0,0,0,MADHYA PRADESH,0.3,100.0,0
0,4.09,48.6,59.1,0,1,1,0,KARNATAKA,0.2109,35.7,1
19,2.99,26.0,18.0,4,0,0,1,UTTAR PRADESH,0.3015,82.7,0
3,7.29,125.6,8.1,3,0,1,1,KERALA,0.4749,45.4,1
11,4.5,158.7,39.5,2,0,0,1,MAHARASHTRA,0.3375,79.1,0
21,1.21,5.9,3.6,2,0,1,1,MAHARASHTRA,0.3375,68.4,0
23,5.12,171.9,22.7,0,1,1,0,TAMIL NADU,0.1505,53.9,1
5,3.29,71.5,17.0,2,0,1,0,MADHYA PRADESH,0.3,92.8,0
9,5.53,109.1,19.3,1,0,1,0,MAHARASHTRA,0.3375,84.6,0
13,6.35,174.2,7.9,1,1,1,1,TAMIL NADU,0.1505,96.7,0
16,7.89,9.2,12.8,2,1,0,1,HARYANA,0.2359,100.0,0
6,4.74,128.1,5.2,3,0,3,1,GUJARAT,0.2592,48.1,1
13,3.12,35.2,6.3,3,1,0,0,GUJARAT,0.2592,100.0,0
20,3.64,39.1,3.1,2,1,2,0,UTTAR PRADESH,0.3015,75.3,0
18,3.4,7.1,5.0,0,1,2,1,MAHARASHTRA,0.3375,71.7,0
19,3.77,62.7,25.3,2,1,2,1,MADHYA PRADESH,0.3,70.6,0
21,0.53,85.8,0.1,1,1,1,0,RAJASTHAN,0.442,77.1,0
20,2.2,160.7,34.6,2,0,2,1,KARNATAKA,0.2109,67.2,0
12,7.91,9.9,7.7,1,0,0,0,UTTAR PRADESH,0.3015,88.3,0
23,7.45,9.1,41.1,3,1,2,0,UTTAR PRADESH,0.3015,49.7,1
11,0.67,20.3,2.2,1,0,1,0,UTTAR PRADESH,0.3015,100.0,0
17,7.84,4.6,94.4,2,1,1,0,UTTAR PRADESH,0.3015,89.5,0
22,6.4,222.9,4.0,6,0,1,1,MAHARASHTRA,0.3375,51.7,1
1,0.32,15.4,13.7,2,0,0,0,MADHYA PRADESH,0.3,61.0,0
22,7.33,48.1,4.5,1,0,2,0,MADHYA PRADESH,0.3,43.3,1
19,7.69,21.9,36.8,3,1,0,0,UTTAR PRADESH,0.3015,98.9,0
23,5.14,76.8,1.0,2,0,0,1,UTTAR PRADESH,0.3015,38.3,1
18,6.37,12.3,22.2,1,0,0,0,GUJARAT,0.2592,78.4,0
3,2.86,71.7,31.6,3,0,0,0,RAJASTHAN,0.442,43.4,1
7,4.71,291.3,30.6,0,1,1,1,WEST BENGAL,1.0,47.8,1
0,5.93,228.9,0.8,4,0,2,0,WEST BENGAL,1.0,26.6,1
14,4.62,42.0,3.7,0,0,2,0,MADHYA PRADESH,0.3,57.4,1
10,2.65,24.2,75.0,4,0,0,0,HARYANA,0.2359,100.0,0
11,5.3,8.0,17.7,3,0,1,0,MADHYA PRADESH,0.3,90.4,0
17,6.76,67.5,23.9,4,1,0,0,PUNJAB,0.1003,100.0,0
19,6.74,50.0,8.1,2,1,1,0,DELHI,0.2655,75.6,0
1,1.32,109.6,14.0,2,0,0,0,UTTAR PRADESH,0.3015,56.5,1
22,3.73,11.8,5.2,3,0,1,1,UTTAR PRADESH,0.3015,43.8,1
8,0.6,75.7,17.4,5,1,1,0,MAHARASHTRA,0.3375,100.0,0
18,5.17,5.5,0.9,0,0,0,0,MAHARASHTRA,0.3375,93.1,0
13,2.16,11.4,50.0,1,1,1,0,MADHYA PRADESH,0.3,99.7,0
10,7.46,8.7,2.3,0,0,1,0,UTTAR PRADESH,0.3015,74.5,0
5,5.06,26.8,8.0,2,0,0,0,UTTAR PRADESH,0.3015,94.7,0
4,3.38,85.8,3.1,4,0,1,1,MAHARASHTRA,0.3375,47.5,1
17,5.93,53.6,27.5,5,1,1,0,TAMIL NADU,0.1505,100.0,0
7,1.9,47.2,20.3,1,1,3,0,TAMIL NADU,0.1505,75.0,0
5,1.0,53.0,24.5,2,0,1,0,PUNJAB,0.1003,100.0,0
0,0.97,141.7,56.9,2,0,1,0,UTTAR PRADESH,0.3015,38.2,1
20,4.79,95.8,2.6,3,1,0,0,MAHARASHTRA,0.3375,95.1,0
9,7.14,40.1,28.5,0,1,2,0,PUNJAB,0.1003,70.1,0
8,2.02,166.3,15.6,3,1,0,0,TAMIL NADU,0.1505,100.0,0
8,6.15,17.9,68.7,3,0,0,0,MADHYA PRADESH,0.3,92.3,0
14,0.59,137.1,41.5,1,0,3,0,WEST BENGAL,1.0,41.6,1
11,3.02,47.4,28.6,0,1,0,1,RAJASTHAN,0.442,85.6,0
13,5.33,15.6,72.7,1,0,0,0,HARYANA,0.2359,81.8,0
6,6.66,13.9,12.8,2,0,0,0,MADHYA PRADESH,0.3,98.7,0
7,7.56,19.0,22.3,0,1,0,0,MADHYA PRADESH,0.3,98.1,0
20,5.17,188.5,32.1,4,1,0,0,WEST BENGAL,1.0,68.7,0
10,3.86,36.3,4.0,3,0,2,1,MAHARASHTRA,0.3375,64.2,0
23,0.77,44.8,2.0,2,0,2,1,UTTAR PRADESH,0.3015,48.4,1
20,2.42,60.8,43.8,3,1,0,1,KARNATAKA,0.2109,77.6,0
17,7.41,11.6,30.0,6,0,0,0,WEST BENGAL,1.0,82.8,0
13,4.79,41.0,9.0,2,0,0,0,RAJASTHAN,0.442,87.5,0
20,2.94,140.6,26.8,1,1,1,0,MAHARASHTRA,0.3375,64.3,0
1,2.22,32.3,29.3,2,0,1,0,KERALA,0.4749,48.1,1
11,1.18,33.5,3.3,2,1,0,0,MAHARASHTRA,0.3375,100.0,0
17,6.09,3.0,8.1,0,1,0,0,MAHARASHTRA,0.3375,90.6,0
2,3.48,26.2,8.7,0,1,0,0,MADHYA PRADESH,0.3,61.8,0
4,7.51,26.5,17.1,1,1,1,0,GUJARAT,0.2592,61.9,0
1,3.8,174.4,49.6,2,0,0,0,TAMIL NADU,0.1505,60.6,0
11,6.6,120.5,10.4,0,1,0,0,DELHI,0.2655,79.6,0
12,1.3,98.9,1.0,1,0,0,0,RAJASTHAN,0.442,95.3,0
11,1.46,3.6,0.3,1,1,0,1,KERALA,0.4749,93.5,0
1,2.4,49.0,21.2,2,0,1,0,HARYANA,0.2359,42.3,1
11,1.77,48.8,17.4,3,0,0,1,WEST BENGAL,1.0,73.2,0
21,7.82,23.9,6.7,4,1,0,1,MADHYA PRADESH,0.3,97.1,0
0,6.52,82.2,11.3,1,1,1,1,UTTAR PRADESH,0.3015,54.2,1
18,2.98,8.9,13.6,4,0,1,1,MAHARASHTRA,0.3375,96.8,0
6,4.3,57.3,23.0,2,0,2,0,UTTAR PRADESH,0.3015,64.9,0
1,4.41,31.0,3.3,3,1,4,1,RAJASTHAN,0.442,26.7,1
1,4.98,27.6,12.3,2,1,0,0,PUNJAB,0.1003,67.8,0
0,1.1,56.1,25.1,4,1,0,0,UTTAR PRADESH,0.3015,70.6,0
9,2.99,126.3,18.1,3,1,2,0,MADHYA PRADESH,0.3,88.0,0
11,0.96,7.0,6.6,1,0,0,0,UTTAR PRADESH,0.3015,88.7,0
14,7.38,21.0,6.6,1,1,1,0,MAHARASHTRA,0.3375,86.4,0
1,3.41,78.8,6.7,3,0,0,0,MAHARASHTRA,0.3375,60.3,0
15,5.9,66.5,11.3,3,0,0,0,MAHARASHTRA,0.3375,89.0,0
17,7.39,31.5,78.8,3,0,1,0,TAMIL NADU,0.1505,100.0,0
1,2.68,74.3,19.2,2,1,0,0,PUNJAB,0.1003,80.7,0
16,0.98,44.2,0.7,0,1,1,0,MAHARASHTRA,0.3375,87.0,0
2,2.89,59.3,5.9,1,0,0,0,PUNJAB,0.1003,68.8,0
10,5.47,37.7,4.7,3,0,1,1,TAMIL NADU,0.1505,82.7,0
15,4.15,3.1,18.5,4,0,1,1,MADHYA PRADESH,0.3,77.8,0
20,0.88,18.5,7.6,2,1,1,0,UTTAR PRADESH,0.3015,76.8,0
12,0.84,40.2,39.0,0,1,1,0,RAJASTHAN,0.442,99.5,0
10,5.69,13.2,49.4,0,1,1,0,DELHI,0.2655,88.6,0
20,5.97,166.3,50.0,1,1,0,0,MADHYA PRADESH,0.3,68.6,0
5,1.14,205.7,30.7,2,0,3,0,MAHARASHTRA,0.3375,62.4,0
4,6.42,47.7,29.2,1,1,0,0,GUJARAT,0.2592,50.2,1
11,2.96,94.4,30.2,0,0,2,0,UTTAR PRADESH,0.3015,72.8,0
2,0.83,2.0,38.7,3,0,0,0,GUJARAT,0.2592,70.6,0
0,2.87,45.9,72.4,3,0,0,0,UTTAR PRADESH,0.3015,60.1,0
8,5.92,41.7,9.4,1,1,2,1,KERALA,0.4749,67.8,0
3,5.35,15.6,1.6,0,0,0,1,UTTAR PRADESH,0.3015,59.9,0
15,4.01,46.1,3.7,2,0,0,1,RAJASTHAN,0.442,78.1,0
13,2.45,73.4,38.3,1,0,0,0,TAMIL NADU,0.1505,82.4,0
11,3.52,66.9,15.4,2,0,1,0,UTTAR PRADESH,0.3015,81.1,0
11,3.24,11.3,7.8,1,0,0,0,KERALA,0.4749,99.4,0
2,3.3,6.5,16.0,0,0,0,0,TAMIL NADU,0.1505,34.4,1
9,4.07,79.0,4.9,2,1,0,0,UTTAR PRADESH,0.3015,100.0,0
1,3.81,23.7,8.5,0,0,1,1,UTTAR PRADESH,0.3015,56.2,1
8,1.09,3.2,16.5,1,0,0,0,KERALA,0.4749,98.1,0
16,2.53,42.8,67.0,4,0,1,1,MADHYA PRADESH,0.3,100.0,0
23,1.29,151.7,20.8,2,1,0,0,HARYANA,0.2359,79.6,0
7,4.94,2.4,18.7,1,1,1,1,RAJASTHAN,0.442,86.5,0
6,3.56,11.7,51.9,1,1,1,1,KERALA,0.4749,62.8,0
16,5.47,39.5,3.9,2,1,0,0,WEST BENGAL,1.0,98.4,0
22,0.97,39.5,39.8,2,0,0,1,TAMIL NADU,0.1505,49.8,1
7,2.96,4.8,7.0,3,1,1,0,MAHARASHTRA,0.3375,97.5,0
20,1.69,22.9,23.7,2,1,0,0,RAJASTHAN,0.442,96.1,0
7,1.01,58.0,114.5,1,0,0,1,KERALA,0.4749,100.0,0
15,6.26,100.1,12.7,4,1,0,0,PUNJAB,0.1003,100.0,0
5,1.31,16.3,15.6,0,0,2,0,MAHARASHTRA,0.3375,77.1,0
6,1.65,39.0,51.1,1,0,0,1,KERALA,0.4749,62.3,0
23,3.12,67.6,18.4,0,0,0,1,UTTAR PRADESH,0.3015,56.7,1
9,2.55,9.3,10.1,4,1,0,0,UTTAR PRADESH,0.3015,100.0,0
0,7.38,49.8,45.8,0,0,3,0,RAJASTHAN,0.442,21.7,1
18,7.91,210.7,31.9,1,0,0,0,MAHARASHTRA,0.3375,76.8,0
3,3.55,19.7,10.1,1,1,1,0,RAJASTHAN,0.442,48.8,1
2,1.85,111.9,9.5,3,0,3,0,MAHARASHTRA,0.3375,46.1,1
20,4.14,1.4,54.0,3,1,1,1,RAJASTHAN,0.442,72.7,0
8,4.12,47.8,18.5,0,0,1,0,KARNATAKA,0.2109,81.9,0
