hour,distance_km,route_deviation_m,unexpected_stop_s,nearby_safe_zone_count,nearby_police_or_hospital,community_reports_nearby,is_weekend,state,historical_crime_index,safety_score,high_risk
0,5.3,2.1,4.3,1,0,0,1,WEST BENGAL,1.0,39.4,1
10,4.86,6.0,3.0,3,1,0,0,RAJASTHAN,0.6835,100.0,0
18,5.56,106.9,59.8,3,0,0,0,TAMIL NADU,0.2086,100.0,0
12,6.31,5.0,36.2,1,0,1,1,RAJASTHAN,0.6835,68.6,0
4,7.35,8.8,5.1,3,0,0,1,WEST BENGAL,1.0,27.4,1
4,7.61,52.7,5.6,3,0,0,1,RAJASTHAN,0.6835,55.4,1
15,5.15,137.0,43.4,4,1,1,0,UTTAR PRADESH,0.7531,88.6,0
11,7.74,18.3,1.1,1,1,2,0,UTTAR PRADESH,0.7531,72.6,0
13,7.32,44.9,16.3,1,1,0,1,MADHYA PRADESH,0.5466,94.4,0
8,0.32,68.9,18.5,3,1,1,1,GUJARAT,0.3111,100.0,0
8,5.21,22.7,0.1,1,0,3,0,RAJASTHAN,0.6835,38.5,1
15,1.67,88.2,22.1,2,0,0,0,DELHI,0.1935,100.0,0
0,2.57,102.6,0.6,3,1,1,1,DELHI,0.1935,79.9,0
10,2.59,50.3,27.9,1,0,0,0,MAHARASHTRA,0.5215,78.3,0
8,4.02,190.1,13.1,3,1,1,0,TAMIL NADU,0.2086,100.0,0
18,0.38,9.0,9.9,4,0,3,0,MAHARASHTRA,0.5215,68.9,0
17,2.12,90.1,11.3,2,1,1,0,UTTAR PRADESH,0.7531,77.6,0
10,0.52,19.9,51.1,1,0,0,0,WEST BENGAL,1.0,83.5,0
6,5.31,121.5,7.6,2,0,0,0,RAJASTHAN,0.6835,80.7,0
5,7.15,45.4,1.0,1,0,0,1,HARYANA,0.1936,87.3,0
5,7.98,59.4,110.8,3,0,2,0,KERALA,0.3503,73.9,0
6,3.75,5.4,1.9,4,0,0,0,GUJARAT,0.3111,100.0,0
18,2.3,64.1,4.5,4,0,2,1,MADHYA PRADESH,0.5466,78.7,0
1,6.87,11.9,3.8,0,0,0,0,MADHYA PRADESH,0.5466,49.4,1
0,1.17,103.9,17.5,2,1,1,0,PUNJAB,0.103,60.5,0
12,7.8,60.0,5.4,0,0,2,0,UTTAR PRADESH,0.7531,55.9,1
5,5.8,16.0,14.2,2,0,0,0,RAJASTHAN,0.6835,80.1,0
19,4.18,46.1,26.2,2,1,1,0,MADHYA PRADESH,0.5466,77.4,0
18,1.04,97.7,7.4,3,1,1,1,UTTAR PRADESH,0.7531,81.9,0
18,0.44,39.4,21.6,1,1,0,0,UTTAR PRADESH,0.7531,85.6,0
10,4.49,136.5,32.6,1,1,1,1,RAJASTHAN,0.6835,91.2,0
10,3.49,38.9,3.3,1,0,0,1,MADHYA PRADESH,0.5466,79.6,0
10,6.79,0.6,30.2,2,0,0,1,UTTAR PRADESH,0.7531,84.1,0
4,5.25,66.6,1.1,5,1,0,0,UTTAR PRADESH,0.7531,74.3,0
13,3.63,17.9,11.6,0,0,0,0,RAJASTHAN,0.6835,76.1,0
20,2.04,90.2,4.4,4,1,0,0,MAHARASHTRA,0.5215,93.0,0
6,4.0,27.7,2.3,2,0,1,1,HARYANA,0.1936,87.7,0
1,1.56,148.5,5.9,1,0,3,0,MAHARASHTRA,0.5215,17.3,1
13,5.44,19.1,15.1,5,1,3,1,TAMIL NADU,0.2086,85.2,0
9,4.96,81.1,20.5,1,1,2,1,KARNATAKA,0.2845,82.7,0
19,6.54,75.2,26.5,0,0,0,1,UTTAR PRADESH,0.7531,43.5,1
20,3.76,19.1,55.5,1,0,0,1,GUJARAT,0.3111,60.7,0
22,2.45,80.7,16.0,2,1,2,0,TAMIL NADU,0.2086,53.8,1
9,6.74,5.7,11.0,3,0,0,0,MADHYA PRADESH,0.5466,95.9,0
21,5.62,25.8,65.6,3,1,0,0,RAJASTHAN,0.6835,86.7,0
2,5.74,112.7,6.7,3,0,1,0,RAJASTHAN,0.6835,27.0,1
8,4.37,6.5,5.4,1,0,1,0,PUNJAB,0.103,88.4,0
6,7.05,65.4,15.6,3,1,0,1,GUJARAT,0.3111,98.9,0
22,2.05,4.7,8.6,4,0,0,1,KERALA,0.3503,64.1,0
14,3.39,26.7,1.4,2,0,0,1,HARYANA,0.1936,100.0,0
8,6.43,69.5,3.7,0,1,1,0,RAJASTHAN,0.6835,83.4,0
3,1.32,9.9,21.2,5,0,4,1,GUJARAT,0.3111,22.6,1
18,6.52,61.5,27.6,2,1,1,0,MAHARASHTRA,0.5215,100.0,0
15,3.01,2.9,14.9,2,1,3,1,GUJARAT,0.3111,89.6,0
20,1.27,0.7,0.3,1,0,2,0,RAJASTHAN,0.6835,59.4,0
10,0.91,24.7,6.5,1,0,0,0,UTTAR PRADESH,0.7531,93.7,0
3,6.79,0.6,16.1,4,1,0,0,KARNATAKA,0.2845,83.1,0
8,6.3,43.6,7.0,6,0,1,0,GUJARAT,0.3111,100.0,0
14,2.52,28.4,12.8,3,0,0,0,MADHYA PRADESH,0.5466,96.3,0
5,1.2,16.0,5.6,2,0,1,0,UTTAR PRADESH,0.7531,76.7,0
1,2.2,22.8,22.9,5,1,2,0,UTTAR PRADESH,0.7531,52.4,1
19,1.94,22.1,7.3,3,0,0,1,PUNJAB,0.103,96.3,0
12,5.94,4.6,14.0,2,0,0,1,MAHARASHTRA,0.5215,76.3,0
9,1.96,10.7,6.6,1,0,0,1,MAHARASHTRA,0.5215,84.9,0
13,1.96,16.2,3.0,2,1,0,1,MADHYA PRADESH,0.5466,90.1,0
17,0.55,31.7,0.3,5,0,1,0,MAHARASHTRA,0.5215,95.0,0
0,4.9,83.8,32.4,0,1,2,0,MADHYA PRADESH,0.5466,36.4,1
10,5.61,108.7,23.1,3,0,1,0,MAHARASHTRA,0.5215,80.7,0
6,5.33,35.7,9.1,3,1,0,0,GUJARAT,0.3111,100.0,0
2,4.68,22.1,62.8,5,0,0,0,HARYANA,0.1936,58.6,0
0,7.74,23.7,33.1,2,0,0,0,KERALA,0.3503,53.5,1
10,3.94,61.3,18.7,0,0,1,0,MADHYA PRADESH,0.5466,68.4,0
13,6.92,14.7,11.1,2,1,0,1,MAHARASHTRA,0.5215,88.9,0
12,5.27,130.2,14.4,2,0,1,0,KARNATAKA,0.2845,96.0,0
18,0.95,122.2,19.7,3,1,0,0,DELHI,0.1935,100.0,0
10,6.54,236.2,7.8,1,1,0,1,MADHYA PRADESH,0.5466,79.1,0
14,4.8,15.9,18.9,3,0,2,0,TAMIL NADU,0.2086,90.0,0
19,5.33,100.3,2.8,5,0,1,0,KARNATAKA,0.2845,82.5,0
15,1.69,292.3,47.0,0,0,0,0,TAMIL NADU,0.2086,77.9,0
21,3.67,40.4,14.8,3,1,0,1,KARNATAKA,0.2845,69.8,0
5,7.08,45.1,2.0,2,0,1,0,UTTAR PRADESH,0.7531,74.1,0
18,1.96,0.4,51.9,2,1,0,1,WEST BENGAL,1.0,100.0,0
16,0.3,199.4,9.7,1,1,1,0,MADHYA PRADESH,0.5466,82.0,0
13,2.28,35.3,2.0,1,0,0,0,RAJASTHAN,0.6835,75.5,0
0,4.05,423.7,0.9,0,0,1,0,DELHI,0.1935,26.1,1
12,6.62,4.5,51.3,1,1,1,0,MADHYA PRADESH,0.5466,76.4,0
20,5.25,78.1,4.7,3,0,2,0,RAJASTHAN,0.6835,61.8,0
15,7.38,4.1,11.6,1,1,1,0,GUJARAT,0.3111,92.8,0
0,3.81,29.3,7.0,2,1,4,0,KARNATAKA,0.2845,49.1,1
6,3.31,55.3,4.7,2,0,1,1,KARNATAKA,0.2845,89.8,0
13,2.08,67.4,19.5,2,1,1,0,MAHARASHTRA,0.5215,92.6,0
19,1.98,16.1,6.1,3,1,0,0,DELHI,0.1935,91.9,0
10,5.97,32.6,14.7,2,1,0,1,MAHARASHTRA,0.5215,67.9,0
20,0.92,47.7,19.0,2,0,1,0,MADHYA PRADESH,0.5466,67.1,0
19,2.17,45.4,41.0,1,1,2,0,RAJASTHAN,0.6835,54.3,1
6,7.12,32.5,0.9,4,1,2,1,TAMIL NADU,0.2086,100.0,0
4,4.74,6.1,11.8,2,0,4,0,KARNATAKA,0.2845,34.8,1
21,0.66,107.8,3.0,5,0,0,0,MADHYA PRADESH,0.5466,74.8,0
14,5.72,5.8,19.1,1,1,0,1,WEST BENGAL,1.0,79.5,0
20,4.2,129.5,26.2,3,0,0,0,GUJARAT,0.3111,79.7,0
22,6.88,251.6,4.5,2,0,2,0,TAMIL NADU,0.2086,6.9,1
10,5.55,10.8,13.0,1,0,2,1,UTTAR PRADESH,0.7531,47.5,1
1,0.33,37.6,24.8,1,1,2,0,PUNJAB,0.103,48.8,1
21,1.88,5.8,6.5,1,1,0,0,KARNATAKA,0.2845,91.3,0
14,2.29,74.3,18.4,3,1,1,0,PUNJAB,0.103,100.0,0
2,5.71,33.2,15.1,1,0,1,0,PUNJAB,0.103,30.1,1
12,4.22,97.4,36.9,0,1,0,1,KERALA,0.3503,67.2,0
0,6.06,11.1,16.4,3,1,0,1,KARNATAKA,0.2845,74.5,0
6,4.25,18.4,6.8,2,1,1,1,MADHYA PRADESH,0.5466,100.0,0
8,2.82,86.2,6.8,1,1,0,0,UTTAR PRADESH,0.7531,89.6,0
10,1.1,5.4,30.7,4,1,3,1,WEST BENGAL,1.0,63.0,0
13,1.86,24.3,45.4,3,1,2,0,KARNATAKA,0.2845,74.5,0
20,3.39,44.1,4.6,2,0,0,0,WEST BENGAL,1.0,66.7,0
8,4.55,26.8,62.5,2,0,0,0,DELHI,0.1935,95.1,0
17,7.53,69.7,8.3,4,0,2,0,RAJASTHAN,0.6835,61.5,0
22,2.15,30.4,7.0,1,1,1,1,MAHARASHTRA,0.5215,60.5,0
17,5.43,32.8,5.1,1,1,1,1,WEST BENGAL,1.0,73.9,0
6,1.47,89.6,10.1,2,1,1,1,MAHARASHTRA,0.5215,88.3,0
16,5.8,184.5,15.3,1,0,0,0,RAJASTHAN,0.6835,74.0,0
6,0.39,2.2,70.3,3,1,1,0,UTTAR PRADESH,0.7531,78.5,0
11,5.35,103.5,20.0,2,0,1,1,DELHI,0.1935,74.7,0
15,1.56,76.5,2.8,3,0,0,1,WEST BENGAL,1.0,86.7,0
7,1.69,132.4,27.8,2,1,0,0,RAJASTHAN,0.6835,95.4,0
0,4.6,12.3,3.4,4,1,1,0,RAJASTHAN,0.6835,36.5,1
20,3.19,78.6,24.2,3,0,0,0,WEST BENGAL,1.0,80.0,0
17,3.93,30.6,6.8,2,0,1,1,UTTAR PRADESH,0.7531,89.8,0
2,2.68,48.9,8.3,1,0,3,1,KARNATAKA,0.2845,39.0,1
9,7.64,11.6,10.2,3,1,0,0,GUJARAT,0.3111,100.0,0
6,2.54,30.0,28.2,1,1,1,1,UTTAR PRADESH,0.7531,68.6,0
23,4.47,114.4,11.0,1,0,1,0,MADHYA PRADESH,0.5466,39.1,1
22,6.88,105.0,69.0,3,0,2,0,UTTAR PRADESH,0.7531,30.6,1
16,5.41,32.1,8.3,6,0,2,0,UTTAR PRADESH,0.7531,83.6,0
10,2.79,106.5,2.2,1,1,2,1,HARYANA,0.1936,96.6,0
1,4.55,88.0,52.9,3,1,0,0,WEST BENGAL,1.0,38.2,1
5,0.94,47.4,46.1,3,1,0,0,HARYANA,0.1936,100.0,0
2,4.5,92.2,8.9,4,0,2,0,UTTAR PRADESH,0.7531,35.6,1
18,3.62,115.8,1.5,2,1,0,0,MAHARASHTRA,0.5215,89.7,0
2,6.14,2.4,4.6,2,1,0,0,WEST BENGAL,1.0,41.7,1
16,6.83,36.5,16.9,3,1,2,1,WEST BENGAL,1.0,70.2,0
22,1.84,14.3,9.4,2,0,0,0,PUNJAB,0.103,76.4,0
7,0.93,32.6,59.2,0,0,1,0,RAJASTHAN,0.6835,68.8,0
16,3.31,45.6,23.7,4,0,0,0,DELHI,0.1935,100.0,0
21,4.41,23.4,9.5,3,0,2,0,DELHI,0.1935,73.7,0
10,3.2,99.9,0.6,3,1,3,0,MADHYA PRADESH,0.5466,86.4,0
10,5.14,1.0,106.0,3,0,1,0,MAHARASHTRA,0.5215,73.0,0
4,4.19,103.7,11.5,4,1,0,0,WEST BENGAL,1.0,47.9,1
10,7.51,101.9,35.6,1,0,1,1,UTTAR PRADESH,0.7531,44.6,1
20,3.45,34.9,5.5,3,1,0,0,GUJARAT,0.3111,100.0,0
15,0.94,21.2,1.5,2,0,1,0,WEST BENGAL,1.0,59.1,0
4,2.62,208.8,3.7,6,0,2,0,KERALA,0.3503,58.4,0
12,4.97,12.1,35.2,0,1,2,1,MADHYA PRADESH,0.5466,66.3,0
16,2.27,4.6,2.7,0,1,1,0,WEST BENGAL,1.0,66.5,0
1,2.37,26.4,53.6,3,1,1,0,KARNATAKA,0.2845,59.4,0
18,2.91,30.4,34.4,2,1,1,1,WEST BENGAL,1.0,63.7,0
4,6.05,90.4,18.1,3,0,1,1,HARYANA,0.1936,58.6,0
7,7.54,21.4,4.5,2,0,0,1,UTTAR PRADESH,0.7531,80.8,0
9,3.0,81.2,3.0,0,1,1,0,PUNJAB,0.103,93.5,0
12,1.81,11.3,6.3,1,1,0,0,GUJARAT,0.3111,93.8,0
21,3.54,16.2,20.4,3,0,1,0,DELHI,0.1935,80.2,0
5,3.01,25.4,11.9,1,0,0,0,WEST BENGAL,1.0,74.3,0
6,7.92,56.1,13.4,3,0,0,1,DELHI,0.1935,95.7,0
9,3.87,57.9,30.3,2,1,0,0,UTTAR PRADESH,0.7531,88.7,0
20,5.53,50.4,8.5,0,0,2,1,KARNATAKA,0.2845,56.1,0
23,7.34,39.6,17.2,3,0,1,0,RAJASTHAN,0.6835,53.0,1
10,5.14,162.8,5.4,3,1,2,1,UTTAR PRADESH,0.7531,75.8,0
16,2.22,32.4,10.2,6,0,1,0,MAHARASHTRA,0.5215,100.0,0
22,4.98,2.3,0.5,3,1,1,0,UTTAR PRADESH,0.7531,58.1,0
20,3.39,18.9,0.5,3,1,1,0,MAHARASHTRA,0.5215,75.6,0
16,3.55,25.9,2.3,3,0,1,0,GUJARAT,0.3111,100.0,0
12,7.84,4.0,4.4,1,0,2,0,UTTAR PRADESH,0.7531,64.6,0
23,2.45,57.6,1.2,3,0,0,1,KARNATAKA,0.2845,43.9,1
5,3.91,63.2,21.7,2,0,2,1,RAJASTHAN,0.6835,79.1,0
8,1.53,58.2,39.3,1,0,2,0,KARNATAKA,0.2845,82.4,0
17,1.67,46.8,0.4,5,0,3,1,GUJARAT,0.3111,76.5,0
0,4.95,8.9,40.0,0,1,0,0,MAHARASHTRA,0.5215,69.3,0
12,6.08,51.8,0.1,2,1,1,1,KARNATAKA,0.2845,91.5,0
20,5.2,15.4,4.0,2,1,0,0,HARYANA,0.1936,77.5,0
4,2.84,164.7,50.3,3,0,1,1,GUJARAT,0.3111,50.6,1
19,0.76,17.2,12.0,3,1,2,1,MAHARASHTRA,0.5215,81.0,0
9,3.92,5.3,0.2,1,1,1,1,WEST BENGAL,1.0,89.7,0
20,4.18,35.5,31.0,2,0,1,1,GUJARAT,0.3111,74.1,0
15,6.23,11.5,9.6,2,0,0,0,UTTAR PRADESH,0.7531,84.9,0
3,5.23,178.2,21.1,3,0,0,1,GUJARAT,0.3111,33.8,1
17,7.01,86.3,26.7,4,0,4,0,UTTAR PRADESH,0.7531,57.4,0
1,6.33,138.6,7.5,1,1,0,0,GUJARAT,0.3111,60.6,0
5,3.12,111.3,90.3,1,1,0,1,RAJASTHAN,0.6835,80.7,0
21,5.17,7.1,3.7,3,0,1,0,RAJASTHAN,0.6835,75.0,0
21,6.05,36.0,69.0,4,0,2,1,PUNJAB,0.103,85.5,0
1,7.67,2.7,31.9,3,0,0,0,DELHI,0.1935,50.0,1
9,3.55,38.1,2.8,1,0,0,0,HARYANA,0.1936,88.3,0
2,5.29,95.9,0.2,2,1,1,0,KERALA,0.3503,47.1,1
6,3.32,114.5,5.2,2,1,1,0,MAHARASHTRA,0.5215,86.4,0
23,5.98,14.2,2.7,4,0,3,0,UTTAR PRADESH,0.7531,20.0,1
4,7.32,54.3,1.1,2,0,0,1,RAJASTHAN,0.6835,59.6,0
15,7.38,0.2,26.9,5,1,0,0,WEST BENGAL,1.0,97.3,0
19,1.51,25.7,30.8,1,0,2,0,UTTAR PRADESH,0.7531,45.4,1
21,1.87,37.6,1.4,2,0,2,0,KERALA,0.3503,52.6,1
8,6.11,85.0,2.9,1,1,2,0,RAJASTHAN,0.6835,66.2,0
16,5.16,7.1,39.7,2,1,1,0,RAJASTHAN,0.6835,80.4,0
11,7.27,45.0,13.1,3,1,1,0,UTTAR PRADESH,0.7531,83.5,0
2,2.72,0.2,43.9,0,1,0,0,UTTAR PRADESH,0.7531,65.8,0
5,6.83,85.5,1.8,0,0,1,0,UTTAR PRADESH,0.7531,68.2,0
17,5.57,81.4,49.3,0,0,1,0,TAMIL NADU,0.2086,76.9,0
16,1.81,17.6,8.7,1,1,1,0,UTTAR PRADESH,0.7531,77.3,0
12,1.27,47.9,11.9,3,0,1,0,MADHYA PRADESH,0.5466,81.9,0
18,5.71,101.7,9.0,5,1,1,0,HARYANA,0.1936,91.5,0
16,1.52,24.0,0.1,3,0,0,0,MADHYA PRADESH,0.5466,92.8,0
8,6.42,16.1,2.8,0,0,0,0,TAMIL NADU,0.2086,88.8,0
7,4.59,31.0,8.3,2,0,1,1,MAHARASHTRA,0.5215,65.5,0
22,3.97,104.8,6.2,4,1,1,1,UTTAR PRADESH,0.7531,65.2,0
23,2.42,162.2,26.3,0,0,1,0,UTTAR PRADESH,0.7531,31.5,1
0,7.88,261.4,4.2,1,0,0,0,PUNJAB,0.103,57.5,0
18,5.86,1.1,41.0,3,0,1,0,MADHYA PRADESH,0.5466,90.6,0
3,6.29,9.3,1.3,4,0,1,1,UTTAR PRADESH,0.7531,55.2,1
20,6.22,31.7,8.5,3,0,1,0,MAHARASHTRA,0.5215,74.0,0
14,4.8,50.8,32.1,0,1,0,0,DELHI,0.1935,93.6,0
16,7.54,17.3,2.9,0,1,0,0,TAMIL NADU,0.2086,99.6,0
16,4.8,65.5,49.0,0,1,0,0,MADHYA PRADESH,0.5466,83.2,0
14,4.3,21.0,15.0,3,0,1,0,HARYANA,0.1936,89.5,0
6,2.41,46.9,39.4,1,0,2,0,TAMIL NADU,0.2086,94.4,0
19,2.47,3.0,11.0,3,0,1,0,TAMIL NADU,0.2086,79.0,0
13,5.97,60.9,15.9,0,1,0,0,UTTAR PRADESH,0.7531,89.3,0
13,2.88,56.0,16.9,2,0,0,0,RAJASTHAN,0.6835,100.0,0
7,5.91,51.4,15.0,3,1,0,0,PUNJAB,0.103,100.0,0
0,7.64,82.4,10.7,2,1,2,0,MADHYA PRADESH,0.5466,41.2,1
13,3.68,22.3,27.4,1,0,0,0,MAHARASHTRA,0.5215,83.6,0
8,1.05,41.2,39.5,1,0,2,0,MADHYA PRADESH,0.5466,61.5,0
15,5.43,51.2,15.8,5,1,2,0,RAJASTHAN,0.6835,93.2,0
8,0.37,175.0,38.5,1,0,2,0,GUJARAT,0.3111,77.4,0
23,6.36,65.8,14.7,2,0,1,1,UTTAR PRADESH,0.7531,34.3,1
16,4.35,81.3,40.0,1,1,1,0,GUJARAT,0.3111,90.5,0
10,4.07,26.4,7.8,7,0,1,0,WEST BENGAL,1.0,58.1,0
16,4.68,53.8,8.5,1,1,1,0,UTTAR PRADESH,0.7531,81.4,0
15,4.28,47.3,13.5,4,0,4,0,RAJASTHAN,0.6835,63.1,0
14,2.79,114.9,1.0,3,0,0,0,GUJARAT,0.3111,100.0,0
13,2.47,18.8,46.6,3,1,0,0,UTTAR PRADESH,0.7531,100.0,0
22,3.5,25.4,21.5,2,1,0,1,RAJASTHAN,0.6835,74.4,0
7,7.19,4.0,13.5,3,1,0,1,KARNATAKA,0.2845,100.0,0
10,1.34,35.7,0.5,1,0,0,0,MAHARASHTRA,0.5215,91.9,0
6,2.8,241.9,20.4,1,0,2,1,MAHARASHTRA,0.5215,47.5,1
13,1.78,84.0,0.2,0,0,1,1,UTTAR PRADESH,0.7531,68.8,0
23,3.59,32.9,2.3,4,0,0,0,DELHI,0.1935,76.3,0
14,1.33,3.5,16.5,6,0,0,0,UTTAR PRADESH,0.7531,98.9,0
4,6.16,16.5,2.7,1,0,1,0,UTTAR PRADESH,0.7531,37.9,1
22,1.1,19.0,5.8,2,1,0,0,UTTAR PRADESH,0.7531,57.1,0
18,5.42,142.8,28.4,4,1,0,0,UTTAR PRADESH,0.7531,82.8,0
10,2.36,1.4,189.8,4,1,2,0,UTTAR PRADESH,0.7531,73.9,0
3,3.94,41.2,19.9,6,1,0,0,RAJASTHAN,0.6835,82.6,0
9,1.84,12.0,32.8,1,1,0,0,UTTAR PRADESH,0.7531,94.2,0
19,5.92,13.5,6.6,3,1,1,1,MAHARASHTRA,0.5215,75.3,0
13,7.6,339.5,7.7,3,0,0,1,HARYANA,0.1936,95.6,0
4,2.01,15.1,38.0,3,1,0,1,RAJASTHAN,0.6835,67.3,0
3,7.64,105.7,21.9,3,1,1,1,UTTAR PRADESH,0.7531,59.8,0
23,2.8,146.5,52.9,2,0,3,0,HARYANA,0.1936,26.3,1
10,4.6,47.8,9.1,5,0,1,0,HARYANA,0.1936,100.0,0
16,5.7,363.6,10.6,1,1,0,1,TAMIL NADU,0.2086,88.0,0
8,1.83,33.9,25.0,4,0,0,1,UTTAR PRADESH,0.7531,93.1,0
2,3.72,24.2,11.1,2,0,0,0,MAHARASHTRA,0.5215,68.7,0
9,0.82,16.9,2.1,1,1,2,0,UTTAR PRADESH,0.7531,78.1,0
16,5.67,28.3,48.5,1,1,1,0,RAJASTHAN,0.6835,88.6,0
8,3.51,58.2,30.9,3,1,1,1,MAHARASHTRA,0.5215,76.9,0
14,7.17,68.0,1.2,6,1,0,0,MADHYA PRADESH,0.5466,96.0,0
10,2.41,32.3,19.6,0,0,1,0,MAHARASHTRA,0.5215,64.0,0
8,7.41,134.5,16.0,4,0,0,0,MADHYA PRADESH,0.5466,88.8,0
6,1.39,1.5,44.2,2,1,1,0,UTTAR PRADESH,0.7531,84.8,0
6,4.97,69.3,9.6,4,1,0,0,MAHARASHTRA,0.5215,100.0,0
6,2.67,80.5,2.6,1,1,0,0,GUJARAT,0.3111,96.5,0
17,1.7,114.6,21.6,0,0,1,0,HARYANA,0.1936,64.4,0
8,1.02,72.5,14.6,2,0,1,0,UTTAR PRADESH,0.7531,86.7,0
17,5.35,106.4,8.5,3,1,1,0,MADHYA PRADESH,0.5466,86.4,0
7,2.1,16.9,146.7,2,0,0,1,UTTAR PRADESH,0.7531,89.2,0
7,4.71,32.9,19.6,1,1,0,0,RAJASTHAN,0.6835,94.9,0
22,7.84,51.2,8.9,6,0,0,0,KARNATAKA,0.2845,70.3,0
21,2.73,40.1,5.3,1,1,3,0,UTTAR PRADESH,0.7531,49.1,1
9,0.57,12.8,48.0,4,0,0,0,MAHARASHTRA,0.5215,94.0,0
6,1.4,53.6,1.3,4,0,0,1,WEST BENGAL,1.0,76.1,0
17,1.22,237.0,39.0,3,0,0,0,UTTAR PRADESH,0.7531,94.7,0
1,3.87,48.2,2.6,0,0,1,0,RAJASTHAN,0.6835,28.2,1
10,6.03,12.9,1.7,0,1,1,0,MAHARASHTRA,0.5215,66.2,0
14,2.58,28.2,11.0,0,1,0,0,KERALA,0.3503,100.0,0
16,1.42,39.7,19.8,3,0,0,0,MADHYA PRADESH,0.5466,100.0,0
2,5.23,6.8,58.2,0,0,1,1,MAHARASHTRA,0.5215,30.0,1
0,2.62,14.6,4.4,3,0,1,0,RAJASTHAN,0.6835,51.2,1
6,4.73,108.6,0.2,3,0,0,0,MADHYA PRADESH,0.5466,91.9,0
2,7.49,19.0,0.8,4,0,1,0,RAJASTHAN,0.6835,36.2,1
12,2.54,250.5,8.5,2,0,1,0,WEST BENGAL,1.0,41.8,1
22,4.25,57.0,8.4,6,0,0,0,KARNATAKA,0.2845,74.6,0
6,6.51,112.0,11.8,2,1,0,0,MAHARASHTRA,0.5215,72.4,0
10,5.63,40.0,2.7,1,1,0,0,UTTAR PRADESH,0.7531,92.1,0
5,6.09,284.0,36.1,1,1,1,0,RAJASTHAN,0.6835,61.5,0
1,6.25,15.3,10.9,2,1,1,1,RAJASTHAN,0.6835,57.4,0
16,4.46,18.0,1.7,1,0,1,0,MAHARASHTRA,0.5215,85.3,0
6,4.43,36.6,37.3,3,0,1,0,HARYANA,0.1936,91.8,0
13,5.84,10.4,8.5,2,0,1,0,UTTAR PRADESH,0.7531,66.8,0
16,5.67,24.8,17.8,1,0,0,1,MADHYA PRADESH,0.5466,77.8,0
20,5.46,18.7,50.2,2,0,0,1,TAMIL NADU,0.2086,89.7,0
4,3.24,43.2,14.2,5,0,1,1,RAJASTHAN,0.6835,64.2,0
13,6.68,12.0,0.2,3,1,0,1,UTTAR PRADESH,0.7531,100.0,0
21,2.12,47.6,0.1,4,1,1,1,MAHARASHTRA,0.5215,81.2,0
11,1.5,21.3,121.9,3,0,0,0,TAMIL NADU,0.2086,93.3,0
0,2.96,5.4,10.9,0,1,0,1,MAHARASHTRA,0.5215,55.7,1
6,2.25,42.1,8.3,4,1,0,1,KARNATAKA,0.2845,100.0,0
19,5.41,77.2,0.9,1,0,2,0,DELHI,0.1935,64.9,0
19,2.08,90.5,12.2,5,0,0,0,KARNATAKA,0.2845,91.1,0
7,5.35,25.3,22.0,2,1,2,1,PUNJAB,0.103,72.6,0
4,4.25,67.9,77.0,4,0,2,0,KARNATAKA,0.2845,38.4,1
7,1.47,12.1,0.4,1,0,3,0,DELHI,0.1935,81.0,0
5,2.29,25.2,18.3,2,0,0,0,GUJARAT,0.3111,98.9,0
17,4.32,33.8,12.0,2,0,1,1,KARNATAKA,0.2845,87.9,0
20,5.94,59.6,4.4,1,1,1,0,GUJARAT,0.3111,66.3,0
1,3.37,131.0,6.7,2,0,0,0,KERALA,0.3503,66.0,0
17,2.09,96.7,29.0,3,0,1,0,WEST BENGAL,1.0,70.6,0
18,2.57,75.1,20.3,2,0,2,0,TAMIL NADU,0.2086,80.7,0
14,1.03,85.0,4.7,2,0,1,1,WEST BENGAL,1.0,76.0,0
20,0.49,87.9,12.3,1,0,0,0,DELHI,0.1935,78.8,0
0,7.79,12.1,3.4,0,0,0,0,MAHARASHTRA,0.5215,47.8,1
16,1.04,96.1,23.0,5,0,2,0,GUJARAT,0.3111,81.5,0
3,1.26,24.9,3.1,0,1,0,0,GUJARAT,0.3111,70.8,0
21,7.01,7.4,19.6,4,1,2,0,PUNJAB,0.103,92.5,0
11,5.41,67.1,10.6,0,1,1,0,UTTAR PRADESH,0.7531,76.2,0
2,3.66,59.8,15.1,1,1,1,0,KARNATAKA,0.2845,54.5,1
17,5.3,129.9,31.4,2,1,0,0,KARNATAKA,0.2845,92.1,0
17,7.5,36.8,23.2,1,0,0,1,KERALA,0.3503,83.6,0
11,1.07,21.2,12.3,2,1,2,0,HARYANA,0.1936,85.0,0
7,2.18,118.7,0.2,5,0,0,0,MADHYA PRADESH,0.5466,100.0,0
0,6.92,6.5,21.7,4,1,0,0,MADHYA PRADESH,0.5466,61.1,0
21,6.31,11.4,33.3,2,1,0,0,UTTAR PRADESH,0.7531,71.5,0
4,7.96,48.2,43.2,2,1,1,0,PUNJAB,0.103,63.2,0
20,2.72,0.2,15.6,2,1,0,1,UTTAR PRADESH,0.7531,70.4,0
14,7.58,37.4,1.1,1,1,1,0,KARNATAKA,0.2845,86.4,0
16,2.95,67.5,9.9,1,0,0,0,GUJARAT,0.3111,78.6,0
16,5.81,25.0,3.8,4,1,1,0,MAHARASHTRA,0.5215,100.0,0
20,7.1,104.2,3.2,1,0,3,0,UTTAR PRADESH,0.7531,40.1,1
